Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs
,still think abolishice   radical read     k26ttpi2lt    vhitapcoze,lynn tramonte,tramontela,2021-03-24T14:51:37.000Z,Wed Mar 24 14:51:37 +0000 2021,46,26,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.law360.com/immigration/articles/1367485/ice-ordered-to-answer-for-covid-19-death-listed-as-release?about=immigration ,1,0,photo,https://pbs.twimg.com/media/ExQKjmyWYAEiiJJ.png
, abolishice nynj  living   us  nearly  whole life hieu   vietnamese refugees  deported  potus  vp last week please support   entry  donating   fundraiser set   vietlead  mekongnyc      venmo let us know abolishice    t71jny7d8o,t,tea_bee444,2021-03-24T14:30:33.000Z,Wed Mar 24 14:30:33 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,4,photo,https://pbs.twimg.com/media/ExQFRz7WYAID7Av.jpg
, living   us  nearly  whole life hieu   vietnamese refugees  deported  potus  vp last week please support   entry  donating   fundraiser set   vietlead  mekongnyc      venmo let us know abolishice    t71jny7d8o,abolish ice ny nj,abolishICE_nynj,2021-03-24T14:29:14.000Z,Wed Mar 24 14:29:14 +0000 2021,38,32,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,1,4,photo,https://pbs.twimg.com/media/ExQFRz7WYAID7Av.jpg
,shuboogie yeah    overrun   anything    need em abolishice,gop gfys,SeriousSam26,2021-03-24T14:16:04.000Z,Wed Mar 24 14:16:04 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,1,1,,
,people said abolishice   government gives  million  dollars  build  jails    khvcotelh2,that chicken was dry,IsleyLambert,2021-03-24T13:59:09.000Z,Wed Mar 24 13:59:09 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://nypost.com/2021/03/21/ice-inks-86-9-million-deal-to-lodge-migrants-in-hotels/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons ,1,0,,
,  amp    going    generalstrike     damn time  need  greennewdeal  need medicareforall  need gunreformnow  need  abolishthepolice amp abolishice  need  welcome  immigrants refugees amp asylumseekers let  strike,liv romano,liv_romano,2021-03-24T13:33:00.000Z,Wed Mar 24 13:33:00 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,9,0,,
,anticolonial    republiqueta acab abolishice colagem collage anticolonialism collage anarchism anarquismo anarchismus anarchismo colagem collage artvspolicebrutality       pv77kfeigc,a ma m,amam________,2021-03-24T13:03:20.000Z,Wed Mar 24 13:03:20 +0000 2021,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,19,0,photo,https://pbs.twimg.com/media/ExPyAzoWYAQnNhv.jpg
,amazing work  maketheroadny  help alonso reunite   family  months  ice detention itas  another reminder   need  abolishice  protect  communities    qvo2bn20c8,nlmh,NLMHlive,2021-03-24T12:41:45.000Z,Wed Mar 24 12:41:45 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/MaketheRoadNY/status/1374129198898483201 ,1,1,,
, eangel4285 closethecamps abolishice    mpguhioge0,ben unionstrong blm,Pairadachs,2021-03-24T12:35:13.000Z,Wed Mar 24 12:35:13 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/redfishstream/status/1374444275476226049 ,2,0,,
,closethecamps abolishice    mpguhioge0,just ur friendly socialist momma,Eangel4285,2021-03-24T12:32:16.000Z,Wed Mar 24 12:32:16 +0000 2021,7,2,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/redfishstream/status/1374444275476226049 ,2,0,,
